visitor_id,item_id,how_many_view_for_item,how_many_view_for_item_in_last_week
380545,306034,1,1
380548,187934,2,2
380548,358348,3,3
380584,199838,5,5
380610,35779,7,7
380635,269301,3,3
380646,381463,3,3
380646,79748,0,0
380660,10572,2,2
380660,260194,3,3
380660,461686,2,2
380724,380313,1,1
380801,281003,2,2
380879,306505,2,2
380948,252991,1,1
380974,456,0,0
380996,274435,1,1
381031,49418,1,1
381038,30990,3,1
381045,12720,3,3
381122,167540,0,0
381186,172113,9,5
381222,84160,1,1
381263,339917,3,1
381293,305177,1,1
381324,227653,2,2
381324,133814,1,1
381345,46232,2,1
381345,409804,1,1
381386,11653,4,4
381401,138915,1,1
381404,322973,1,1
381439,266900,4,4
381504,176119,2,2
381564,310702,0,0
381575,215830,0,0
381614,403591,1,1
381669,378599,8,8
381724,146985,1,1
381754,79881,1,1
381754,303481,2,2
381760,48731,1,1
381774,451500,2,2
381774,349317,1,1
381801,132683,1,1
381825,432183,3,3
381841,372188,1,1
381872,60159,13,13
381944,184620,5,5
382014,262982,1,1
382025,330469,1,1
382025,287449,1,1
382025,88432,2,2
382025,444190,0,0
382025,25514,1,1
382025,29757,3,3
382025,136815,1,1
382025,208939,3,3
382025,398762,1,1
382025,228287,3,3
382025,77573,3,3
382025,431728,3,3
382025,297765,1,1
382042,449489,2,2
382063,234255,2,2
382097,196538,1,1
382124,186287,0,0
382124,297097,4,4
382124,24852,0,0
382124,244940,1,1
382124,198655,0,0
382124,292307,2,2
382210,438264,1,1
382210,371350,0,0
382210,297715,1,1
382210,309672,0,0
382210,448066,2,2
382210,443408,2,2
382284,56100,1,1
382286,280234,0,0
382286,257978,0,0
382299,284080,11,9
382299,410355,9,5
382311,46130,1,1
382460,67081,1,1
382473,218794,2,2
382479,153889,1,1
382509,176584,1,1
382575,58429,2,2
382599,74983,1,1
382599,429081,3,3
382622,127537,0,0
382721,71220,1,1
382724,230305,1,1
382729,255344,2,2
382750,17812,4,4
382760,399031,3,3
382787,340921,1,1
382808,386092,2,2
382888,455183,2,2
382888,338671,1,1
382902,255285,1,1
382922,174489,2,2
383037,218626,1,1
383087,79378,2,1
383168,219300,2,2
383184,134108,1,1
383208,186256,1,1
383271,90910,2,2
383316,217278,3,3
383316,416295,3,3
383338,288418,1,1
383340,151385,1,1
383444,426550,1,1
383444,82126,0,0
383444,466079,1,1
383444,112264,0,0
383631,48729,1,1
383647,422044,1,1
383676,457995,2,2
383757,34709,2,2
383767,110370,1,1
383771,78911,0,0
383777,281211,1,1
383778,455763,1,1
383786,312728,1,1
383786,338435,1,1
383868,320130,0,0
383876,450507,1,1
383894,291823,3,3
383906,254655,4,4
383907,190098,2,2
383933,96680,1,1
383947,21853,0,0
384025,257412,3,3
384030,234255,2,2
384058,307306,1,1
384126,190534,1,1
384126,211300,0,0
384126,10457,1,1
384126,138456,0,0
384126,398714,2,2
384126,107460,1,1
384217,461686,4,4
384217,250375,1,1
384238,307322,1,1
384270,187138,1,1
384288,297404,3,1
384288,85458,3,3
384288,440402,1,1
384289,300431,3,3
384345,368403,2,2
384367,447661,0,0
384429,65273,0,0
384466,310944,4,4
384466,455257,0,0
384505,383396,0,0
384527,455887,7,7
384535,77844,2,2
384547,399674,1,1
384662,162283,1,1
384678,204049,2,2
384695,310764,1,1
384714,285930,1,1
384714,204776,2,2
384714,53316,3,1
384714,431216,1,1
384714,305255,3,1
384714,199452,1,1
384714,259405,0,0
384714,295350,2,2
384714,37762,3,1
384714,264456,2,2
384714,270052,1,1
384765,384302,2,2
384802,288652,3,3
384851,294287,2,2
384861,300075,5,5
384861,287449,2,2
384960,347113,0,0
384988,366776,2,2
385071,269088,3,3
385078,395749,1,1
385096,452628,3,3
385192,97651,1,1
385200,385810,0,0
385345,463002,1,1
385345,358895,2,2
385414,340093,1,1
385415,171936,1,1
385523,302433,1,1
385523,430403,3,3
385559,59050,3,3
385559,85334,2,2
385559,465951,6,5
385564,389860,1,1
385564,112492,1,1
385603,430845,0,0
385639,254200,1,1
385665,119005,4,4
385667,403617,1,1
385715,32581,1,1
385715,461686,2,2
385718,420960,3,1
385735,289668,3,3
385750,264521,1,1
385768,381198,2,2
385779,425892,2,2
385792,346186,1,1
385792,254237,1,1
385792,287132,1,1
385796,341997,1,1
385857,258810,2,2
385981,250177,1,1
386015,2319,0,0
386045,121816,1,1
386059,208244,6,6
386092,275625,0,0
386116,16344,1,1
386164,85865,0,0
386187,232172,2,2
386187,330506,8,5
386191,451124,0,0
386193,306946,2,2
386403,287647,2,1
386440,105334,1,1
386440,243169,0,0
386440,293512,0,0
386440,207098,0,0
386440,1011,0,0
386440,58693,0,0
386440,171478,0,0
386440,350398,1,1
386440,63543,0,0
386440,196058,0,0
386440,25515,1,1
386449,144587,3,3
386503,234185,4,4
386512,239297,2,2
386656,98308,2,2
386674,434652,1,1
386745,3629,2,2
386767,369919,1,1
386777,385498,1,1
386796,220599,5,1
386812,374101,1,1
386842,316472,3,3
386887,257070,1,1
386897,309821,1,1
386976,285036,1,1
387037,199,1,1
387051,419371,0,0
387068,392826,1,1
387068,389158,1,1
387091,450942,2,2
387091,305016,0,0
387144,185962,0,0
387144,163076,1,1
387144,43051,4,4
387144,297765,1,1
387144,288525,0,0
387144,287449,2,1
387144,409314,2,2
387144,248973,2,2
387144,278586,5,2
387144,129247,1,1
387144,447349,0,0
387144,279517,1,1
387144,81895,3,3
387144,142260,0,0
387144,334714,0,0
387144,46454,0,0
387144,208939,3,3
387144,125713,0,0
387144,244887,0,0
387144,388816,1,1
387144,322875,0,0
387144,444190,0,0
387144,28238,5,5
387144,99303,1,1
387144,29156,7,7
387144,453881,4,4
387144,165783,2,2
387234,413344,4,4
387234,353515,1,1
387234,371227,1,1
387349,369447,1,1
387353,44795,1,1
387358,174538,1,1
387388,239564,4,4
387388,48030,5,5
387432,193518,3,3
387441,237793,1,1
387466,12357,1,1
387466,368766,1,1
387477,33517,0,0
387521,89044,2,2
387538,185616,2,2
387601,354462,4,3
387777,368060,1,1
387818,100393,1,1
387860,160975,1,1
387929,289844,2,2
387931,200191,2,2
388066,224936,3,3
388098,304685,1,1
388139,127758,3,3
388153,156516,2,2
388182,326314,0,0
388225,422358,0,0
388255,165348,2,2
388255,186306,1,1
388278,35608,3,3
388278,461686,4,4
388296,292680,3,3
388317,362875,0,0
388323,382499,1,1
388337,309372,1,1
388375,7379,6,6
388441,248605,3,3
388461,112047,1,1
388461,282446,1,1
388485,170262,1,1
388587,284463,0,0
388612,81473,19,5
388612,349948,0,0
388612,8827,0,0
388658,196969,0,0
388658,323061,0,0
388687,198833,2,2
388721,278351,1,1
388781,381081,4,4
388807,365889,1,1
388889,412981,6,6
388893,42002,2,2
388893,157419,6,6
388894,275294,1,1
389002,420960,2,2
389030,315545,6,6
389040,212006,4,4
389058,34148,0,0
389058,279316,1,1
389069,369933,2,2
389171,256513,2,2
389183,17478,2,2
389186,222893,1,1
389212,447591,1,1
389217,293256,2,2
389287,280802,2,2
389299,390984,6,6
389345,17910,2,2
389345,63960,3,3
389361,146630,3,3
389378,206880,1,1
389378,384302,0,0
389425,366238,3,3
389441,139740,1,1
389455,27469,1,1
389509,234255,0,0
389532,286965,2,2
389532,346384,2,2
389532,37902,1,1
389532,393691,2,2
389532,431616,1,1
389532,299954,1,1
389532,174179,3,3
389532,340921,4,4
389532,318392,1,1
389532,244458,2,1
389532,46156,1,1
389532,353482,1,1
389532,29791,7,7
389532,224169,1,1
389532,458692,1,1
389532,355325,1,1
389532,185122,1,1
389532,182665,2,2
389532,171719,1,1
389532,5411,1,1
389532,441050,1,1
389532,307355,1,1
389532,394931,3,3
389532,309778,2,2
389532,399192,1,1
389532,31450,1,1
389532,216207,2,2
389532,170911,1,1
389532,129056,1,1
389532,186435,2,2
389532,388897,1,1
389532,303695,1,1
389532,273196,6,6
389532,27304,1,1
389532,318051,1,1
389532,203964,1,1
389532,58752,4,4
389532,369447,6,6
389532,387373,3,3
389532,111122,1,1
389532,435557,0,0
389532,18454,2,2
389532,359974,1,1
389532,453390,1,1
389532,314789,2,2
389532,135210,0,0
389532,299038,3,3
389532,137697,2,2
389532,184926,1,1
389532,122465,1,1
389532,122219,4,4
389532,23762,1,1
389532,26839,2,2
389532,277276,1,1
389532,461339,2,2
389532,386930,3,3
389532,391020,3,3
389532,358565,1,1
389532,270081,1,1
389532,441256,1,1
389532,138309,1,1
389532,221935,1,1
389532,305016,1,1
389532,316467,1,1
389532,428072,1,1
389532,277106,1,1
389542,243795,4,4
389546,26228,1,1
389614,406601,3,3
389614,108433,4,4
389622,99647,1,1
389651,48030,3,2
389694,316183,12,12
389694,387432,6,6
389700,381081,1,1
389757,242976,1,1
389779,424421,1,1
389779,16158,3,3
389780,291629,1,1
389780,5848,4,4
389813,459631,4,4
389813,9877,2,2
389898,436461,1,1
389926,253615,0,0
389926,339703,0,0
389947,424409,2,2
389969,218881,0,0
389977,29757,4,4
389986,112674,1,1
390022,196693,3,3
390022,181689,1,1
390023,337161,4,4
390023,184505,2,2
390023,421943,8,8
390023,410422,2,2
390027,60966,2,2
390114,339901,1,1
390114,87241,1,1
390180,361748,0,0
390228,68532,2,2
390258,1261,4,4
390314,257040,2,2
390324,232062,2,2
390327,87278,1,1
390361,79376,0,0
390361,246568,3,3
390361,453790,3,3
390377,275317,3,3
390398,269752,0,0
390398,166957,0,0
390426,352723,3,3
390426,344616,4,4
390499,354101,1,1
390499,340927,1,1
390499,2175,0,0
390499,33537,0,0
390514,236213,5,5
390547,47692,4,4
390547,352487,2,2
390547,333191,7,7
390547,442889,2,2
390598,266910,2,2
390625,67081,1,1
390695,175796,1,1
390730,181576,2,2
390743,112030,0,0
390743,44393,0,0
390770,248239,0,0
390825,179083,0,0
390825,397885,4,4
390825,128596,6,6
390836,309737,4,4
390879,34020,1,1
390888,100918,2,1
390933,219181,1,1
390962,360156,1,1
391066,310130,3,3
391066,157178,4,2
391070,218746,0,0
391070,156665,0,0
391169,409804,1,1
391169,287449,4,4
391169,436034,0,0
391197,253175,1,1
391231,328486,2,2
391258,239529,0,0
391270,355312,1,1
391281,391189,2,2
391329,43830,3,3
391332,337899,1,1
391363,421085,14,1
391393,236806,1,1
391398,48110,0,0
391399,25974,1,1
391446,114213,2,2
391510,107051,1,1
391510,322717,1,1
391510,445351,3,3
391510,350963,1,1
391510,234255,1,1
391510,352841,0,0
391517,426351,4,4
391526,207430,1,1
391546,182131,1,1
391657,334982,1,1
391657,123756,1,1
391657,184458,2,2
391657,204158,2,2
391666,368130,3,3
391666,198934,2,2
391666,85366,1,1
391666,502,3,3
391666,445785,2,2
391756,280375,0,0
391761,152052,2,2
391788,267212,0,0
391814,266521,2,1
391814,378211,3,1
391848,312781,0,0
391918,224625,1,1
391939,309519,4,4
391939,19629,9,5
391952,78562,1,1
391980,88904,1,1
392006,409804,1,1
392028,322124,0,0
392049,214630,1,1
392082,56269,1,1
392145,224173,3,3
392243,99946,1,1
392246,143896,0,0
392246,343151,1,1
392296,305656,2,2
392404,388276,0,0
392411,384157,2,2
392411,350751,2,2
392463,351294,1,1
392463,256598,0,0
392507,454818,2,2
392628,351481,1,1
392628,354585,2,2
392694,34364,0,0
392700,243355,7,7
392732,59678,1,1
392741,287496,1,1
392798,302887,3,3
392826,413250,4,3
392826,439646,2,1
392852,449701,1,1
392860,60214,6,1
392884,455223,0,0
392892,67177,1,1
392892,13031,2,2
392892,350083,1,1
392901,83730,1,1
392947,88098,1,1
392952,375160,3,3
393028,384302,3,3
393041,7943,3,3
393085,422671,1,1
393237,218794,1,1
393237,36972,1,1
393237,461686,1,1
393239,84810,2,2
393265,254037,0,0
393265,437165,0,0
393265,201157,1,1
393265,276937,0,0
393265,109776,0,0
393265,298860,0,0
393265,435184,0,0
393265,214820,1,1
393265,246254,0,0
393265,153379,0,0
393265,131386,0,0
393265,292752,0,0
393265,250578,0,0
393265,296727,0,0
393265,362585,0,0
393265,308195,0,0
393265,79201,0,0
393265,18877,0,0
393265,185672,0,0
393265,108514,0,0
393265,177603,0,0
393265,140292,1,1
393265,115764,1,1
393265,412917,2,2
393265,52960,1,1
393265,304682,2,2
393265,277271,1,1
393265,7130,1,1
393296,255275,0,0
393323,261090,0,0
393323,123854,0,0
393323,326779,0,0
393323,346186,0,0
393323,126161,0,0
393323,52424,0,0
393323,445498,0,0
393334,305588,1,1
393344,301717,2,2
393377,295008,3,3
393396,234366,0,0
393424,214913,3,3
393435,28328,2,2
393459,337257,1,1
393460,124193,4,4
393480,79565,2,2
393531,131882,1,1
393598,250958,1,1
393634,5790,5,5
393639,341482,3,3
393733,143416,1,1
393771,69244,7,7
393781,17284,0,0
393839,290172,2,2
393947,168952,2,2
393957,241555,4,4
393957,124470,2,2
393972,382958,1,1
393972,198858,1,1
393972,16063,0,0
393972,133907,3,3
394054,149723,5,5
394157,463280,1,1
394168,96375,2,2
394178,179659,4,4
394233,349109,3,3
394247,62809,3,3
394285,225533,0,0
394294,373877,2,2
394295,154485,1,1
394304,186498,2,2
394338,388002,0,0
394344,359273,2,2
394349,284654,2,2
394350,829,0,0
394366,409804,1,1
394437,312728,1,1
394489,437746,4,4
394513,449280,10,10
394531,436854,1,1
394543,111530,8,8
394551,62641,1,1
394686,54396,3,3
394698,412865,2,2
394742,139787,1,1
394788,352441,0,0
394808,402145,4,4
394815,203231,3,3
394815,181932,2,2
394815,273818,1,1
394867,60189,0,0
394989,390615,1,1
394989,173026,3,3
395007,211906,1,1
395049,91998,0,0
395156,390799,1,1
395411,322620,6,6
395413,149672,6,6
395510,225412,1,1
395522,23762,2,2
395522,280342,2,2
395552,75102,1,1
395552,442889,1,1
395552,442725,1,1
395552,92466,2,2
395553,21623,3,1
395585,212767,1,1
395626,5730,3,3
395647,282385,1,1
395664,239848,1,1
395684,315543,1,1
395713,225495,1,1
395745,51354,1,1
395837,197498,4,4
395884,372442,1,1
395914,335938,1,1
395920,295410,6,6
395955,114603,3,3
395979,230075,1,1
396035,242905,0,0
396040,461686,5,4
396136,381375,1,1
396151,6633,2,2
396178,444741,0,0
396178,209626,0,0
396178,65243,0,0
396178,355325,0,0
396178,127634,0,0
396294,262519,0,0
396300,352318,2,2
396312,321270,2,1
396404,301318,1,1
396416,41824,1,1
396537,280188,2,2
396537,332005,3,3
396537,33912,0,0
396537,62453,2,2
396540,198209,0,0
396545,326946,1,1
396571,299804,2,2
396571,154289,1,1
396571,389732,2,2
396571,109287,1,1
396571,254655,1,1
396571,423043,2,2
396571,47747,2,2
396571,342614,4,4
396571,139394,1,1
396571,259147,2,2
396571,296005,0,0
396571,264972,1,1
396600,239608,2,2
396614,132772,3,3
396709,321712,2,2
396732,215001,0,0
396761,241874,0,0
396761,36873,0,0
396857,396186,0,0
396865,357978,1,1
396873,286177,1,1
396879,271515,2,2
396954,43101,1,1
397028,12765,2,2
397078,288846,3,2
397091,339703,4,4
397111,347549,2,2
397145,120242,0,0
397156,123569,1,1
397175,135856,0,0
397224,234857,8,8
397224,262982,1,1
397224,9211,0,0
397224,396042,6,6
397224,218746,7,7
397224,26228,4,4
397272,392895,3,3
397298,229928,1,1
397350,60980,3,3
397350,402527,6,5
397395,228392,0,0
397425,97139,1,1
397522,296536,4,4
397582,247909,2,2
397620,165415,1,1
397639,75195,1,1
397671,98467,0,0
397691,424197,1,1
397729,302478,2,2
397738,458882,2,2
397738,400533,0,0
397897,234887,7,7
397967,287588,0,0
397967,366451,1,1
397967,401529,1,1
397991,69735,3,3
398032,452852,0,0
398075,274028,0,0
398128,407336,1,1
398128,38394,1,1
398135,251130,1,1
398144,24292,2,2
398147,9759,2,1
398154,276083,1,1
398192,36901,8,1
398192,156314,7,3
398192,145410,4,4
398192,399302,6,6
398192,402272,4,1
398192,371556,11,2
398192,281415,3,3
398192,50728,1,1
398192,243785,6,6
398192,171139,5,4
398205,288525,0,0
398205,120432,3,3
398205,257031,1,1
398205,457970,0,0
398205,89901,5,5
398205,16775,1,1
398263,66752,2,2
398295,201569,1,1
398295,73093,1,1
398304,279719,0,0
398305,138834,3,3
398314,46156,1,1
398329,306590,7,7
398417,379580,2,2
398431,124264,1,1
398474,324235,2,2
398474,357978,1,1
398481,174926,2,2
398617,248973,11,11
398756,340808,2,2
398766,152249,0,0
398779,218277,2,2
398800,10516,0,0
398844,17478,8,8
398901,415019,2,2
398947,225095,2,2
398959,20017,3,3
398959,337661,3,3
398959,177522,1,1
398990,340375,2,2
399069,290154,1,1
399094,382848,1,1
399201,56782,0,0
399208,32247,3,3
399289,395405,0,0
399289,122604,1,1
399289,167337,1,1
399289,829,0,0
399290,412662,2,2
399295,317699,4,4
399308,212052,4,1
399308,414410,2,1
399308,320786,4,2
399312,205601,4,4
399314,829,0,0
399339,339032,0,0
399339,20918,0,0
399339,380494,0,0
399339,447067,0,0
399339,10572,0,0
399404,308438,1,1
399428,351481,1,1
399438,312276,1,1
399460,276762,3,3
399475,411929,0,0
399476,10572,1,1
399558,124081,2,2
399578,260830,1,1
399586,398489,1,1
399594,30602,1,1
399662,8523,2,2
399663,341390,0,0
399699,412096,3,3
399748,350384,0,0
399823,443690,1,1
399823,266825,1,1
399887,199018,3,1
399887,305799,2,2
399930,378637,1,1
400067,149230,2,2
400107,50930,1,1
400158,160272,1,1
400159,367083,2,2
400159,105875,7,7
400159,182730,2,2
400159,98820,3,3
400159,118177,1,1
400159,432152,14,11
400239,272324,1,1
400271,257040,2,2
400516,133209,1,1
400516,65660,1,1
400516,430403,2,2
400516,155934,1,1
400539,180781,1,1
400539,44795,1,1
400596,217869,1,1
400621,206366,1,1
400676,62599,10,4
400676,376843,1,1
400676,176128,1,1
400676,354511,1,1
400737,829,0,0
400740,340960,2,2
400740,118914,1,1
400740,454818,2,2
400743,189764,1,1
400748,98899,0,0
400754,357650,1,1
400788,329361,1,1
400794,141755,5,2
400823,51314,2,2
400870,144015,1,1
400931,98020,1,1
401019,316390,1,1
401062,376485,1,1
401095,1152,1,1
401220,380218,3,3
401306,223366,1,1
401320,31848,0,0
401323,445351,2,2
401326,235843,2,2
401375,399002,2,2
401391,21886,2,2
401410,232929,3,3
401419,379739,2,2
401419,403564,2,2
401438,330004,1,1
401480,243566,2,2
401495,188148,1,1
401582,294424,3,2
401615,51354,1,1
401617,47688,2,2
401663,320159,1,1
401711,57245,1,1
401785,32591,2,2
401852,427908,3,3
401853,234255,2,2
401853,186435,3,3
401855,420960,1,1
401855,358167,2,2
401860,379390,4,4
401899,369933,1,1
401902,85943,0,0
401902,394590,1,1
401902,179728,0,0
401902,6131,0,0
401902,227420,1,1
401902,445290,0,0
401979,230397,3,3
401979,227024,1,1
401979,299111,0,0
402121,62737,5,5
402123,155636,1,1
402124,350589,1,1
402134,452628,1,1
402170,128988,1,1
402224,244010,2,2
402233,144053,2,2
402350,24284,1,1
402359,415833,0,0
402359,274051,0,0
402381,90931,3,3
402416,296933,1,1
402416,179094,1,1
402475,241555,2,2
402529,200793,1,1
402541,317935,0,0
402606,116190,1,1
402634,352115,1,1
402634,184465,2,2
402639,307941,1,1
402654,453427,0,0
402695,93058,1,1
402707,324290,2,2
402745,400321,2,2
402745,458919,0,0
402821,134869,1,1
402859,320130,1,1
402892,82141,0,0
402970,303546,1,1
402974,461686,2,2
402974,362495,2,2
402974,245167,2,2
403082,205616,0,0
403082,293311,3,3
403082,19186,0,0
403143,3406,0,0
403143,460778,2,2
403143,153593,2,2
403143,168082,2,2
403143,87856,3,3
403165,418277,0,0
403209,264888,1,1
403216,423342,2,2
403249,357978,0,0
403269,300872,1,1
403285,204403,5,5
403312,50232,1,1
403334,274686,1,1
403341,173956,1,1
403367,446067,1,1
403374,7943,4,4
403414,21838,1,1
403492,441852,2,2
403492,266900,3,3
403492,179496,4,4
403492,34355,2,2
403534,233362,0,0
403579,7943,2,2
403643,171555,14,14
403732,29757,0,0
403745,200544,2,2
403777,51360,1,1
403837,383504,0,0
403873,400093,1,1
404002,301581,1,1
404002,199277,1,1
404036,267491,1,1
404036,10572,1,1
404036,461686,4,4
404046,122604,0,0
404046,356455,1,1
404061,26046,3,3
404146,144236,2,2
404211,109583,1,1
404222,237941,1,1
404224,274318,2,2
404295,126735,1,1
404314,321688,1,1
404314,364642,5,4
404403,416187,2,2
404403,118199,1,1
404403,259078,2,2
404403,4887,5,5
404403,380493,1,1
404403,50934,1,1
404403,234199,1,1
404403,36013,1,1
404403,441668,1,1
404403,167985,1,1
404403,150100,1,1
404403,26210,2,2
404403,146735,3,3
404403,338148,1,1
404403,218626,4,4
404403,197968,1,1
404403,240558,2,2
404403,268335,1,1
404403,449946,1,1
404403,197980,1,1
404403,332224,3,3
404403,378845,2,2
404403,120259,2,2
404403,92668,2,2
404403,187200,2,2
404403,242521,4,4
404403,422425,2,2
404403,179136,3,3
404403,95426,4,4
404403,387373,2,2
404403,428067,1,1
404403,17478,2,2
404403,359040,1,1
404403,150215,2,2
404403,111083,2,2
404403,166306,1,1
404403,243376,2,2
404403,422481,1,1
404403,448494,1,1
404403,86894,1,1
404403,175555,1,1
404403,421606,2,2
404403,63859,1,1
404403,235748,3,3
404403,21886,1,1
404403,138434,1,1
404403,55706,2,2
404479,130371,2,2
404559,25012,1,1
404559,14861,1,1
404559,209715,1,1
404559,147032,1,1
404564,141240,1,1
404571,255708,3,3
404578,16790,1,1
404662,49325,0,0
404711,262826,1,1
404798,206937,3,3
404825,64154,2,2
404846,320185,0,0
404907,13043,3,3
404909,219512,2,2
404945,435047,3,3
404961,431928,4,4
405120,265113,2,2
405156,285637,0,0
405156,195809,0,0
405156,174417,6,1
405156,59653,1,1
405156,368152,2,2
405190,290146,5,5
405276,132683,1,1
405379,386607,1,1
405387,58752,1,1
405395,254225,1,1
405408,138656,1,1
405409,44195,4,4
405409,133919,1,1
405411,423911,0,0
405411,141241,1,1
405411,231169,1,1
405411,435209,1,1
405411,234261,2,2
405565,117788,2,1
405565,191303,1,1
405565,317553,1,1
405565,17322,2,1
405600,253156,1,1
405600,232172,0,0
405600,383601,0,0
405676,50259,7,7
405716,172293,5,5
405758,411929,1,1
405759,363040,2,2
405782,225257,1,1
405783,302329,1,1
405795,121295,2,2
405804,354881,2,2
405804,346384,0,0
405804,295127,0,0
405804,23486,2,2
405816,300559,0,0
405825,126396,1,1
405897,414895,3,3
405961,382946,2,2
406012,437917,2,2
406012,137390,1,1
406059,369447,2,2
406141,446712,1,1
406141,402525,3,3
406141,346643,1,1
406141,110243,1,1
406141,433606,1,1
406154,323030,1,1
406203,52928,3,3
406217,247356,0,0
406245,295846,2,2
